best_action_reward%nearest_hospital_reward%start_state_latlon
0.24418294143999997%0.24418294143999997%(41.612777777754005, -71.24333333324772)
0.3496443802186615%0.33632410032253496%(41.69361111108741, -71.28416666658109)
0.24418294143999997%0.24418294143999997%(41.38111111108716, -71.82361111102597)
0.24418294143999997%0.24418294143999997%(41.7605555555319, -71.4608333332479)
0.32326108713402907%0.24418294143999997%(41.75777777775412, -71.34305555547003)
0.35872678771377076%0.35872678771377076%(41.82666666664306, -71.61527777769247)
0.3417450175720055%0.32589096038401233%(41.915833333309806, -71.75916666658148)
0.24418294143999997%0.24418294143999997%(41.803055555531934, -71.4241666665812)
0.31858770572520195%0.25695835546150597%(41.65638888886515, -71.59138888880356)
0.32157600267267683%0.2619692437756884%(41.519722222198375, -71.49555555547015)
0.24418294143999997%0.24418294143999997%(41.83166666664307, -71.44166666658121)
0.3290272535400273%0.3157670061330908%(41.769166666643024, -71.41583333324786)
0.34712963096258154%0.34299968401721004%(41.6861111110874, -71.69111111102586)
0.33292114019790475%0.33256618996032683%(41.48999999997613, -71.53166666658129)
0.3566556306961617%0.3421928110352293%(41.76416666664301, -71.43222222213677)
0.322470758957192%0.322470758957192%(41.79611111108749, -71.56111111102575)
0.35467262672721045%0.3509346040277377%(41.80111111108749, -71.42833333324788)
0.32843573769504913%0.32843573769504913%(41.81916666664306, -71.46805555547013)
0.3233804799165596%0.26303552102666367%(42.00972222219877, -71.47749999991458)
0.3337215202804171%0.3212134180259588%(41.86749999997643, -71.36916666658117)
0.3416307428224348%0.3416307428224348%(41.788055555531926, -71.62222222213691)
0.3317844641401916%0.32901349074617603%(41.87027777775421, -71.39305555547007)
0.3297761728838727%0.3272887979212817%(41.57833333330954, -71.56111111102575)
0.3452668788892139%0.3318521908899707%(41.794999999976376, -71.42083333324787)
0.34822881041752896%0.3452181566368049%(41.9738888888654, -71.39694444435897)
0.33259196743445407%0.31901971977883625%(41.83999999997641, -71.46916666658124)
0.3522624296806883%0.33781549813275535%(41.81333333330972, -71.4583333332479)
0.3332629000336016%0.32022312463293456%(41.68888888886518, -71.29138888880333)
0.34255072672181724%0.32929900420312075%(41.66861111108739, -71.26999999991442)
0.25237252052033826%0.25237252052033826%(41.85305555553197, -71.4202777776923)
0.34235737995969756%0.3393296073194374%(41.84083333330975, -71.39861111102563)
0.24418294143999997%0.24418294143999997%(41.9222222221987, -71.39083333324784)
0.3170645980817362%0.2549613165996822%(41.72999999997632, -71.54833333324797)
0.3453735625010824%0.34265594886145556%(41.88722222219867, -71.3749999999145)
0.24418294143999997%0.24418294143999997%(41.54499999997618, -71.36277777769226)
0.3574935348736537%0.35421815108786003%(41.70833333330964, -71.53777777769241)
0.24418294143999997%0.24418294143999997%(41.38611111108716, -71.82361111102597)
0.3399372108066801%0.32665807453976725%(41.529444444420605, -71.37666666658117)
0.24418294143999997%0.24418294143999997%(41.893611111087566, -71.3924999999145)
0.33399288199896976%0.32105377136278085%(41.68666666664296, -71.26444444435886)
0.331750565524898%0.3179563152532445%(41.75972222219857, -71.41805555547009)
0.33470398712308685%0.3335682364328731%(41.99527777775431, -71.49861111102571)
0.24418294143999997%0.24418294143999997%(41.99972222219876, -71.54999999991463)
0.24418294143999997%0.24418294143999997%(41.88666666664312, -71.69722222213697)
0.24418294143999997%0.24418294143999997%(41.7038888888652, -71.40499999991452)
0.24418294143999997%0.24418294143999997%(41.82944444442085, -71.4027777776923)
0.35020253003716273%0.3360723512849782%(41.546111111087285, -71.37583333324783)
0.3154770136631349%0.24418294143999997%(41.733888888865216, -71.24972222213663)
0.3289454400422715%0.32509192562385303%(41.89277777775423, -71.5174999999146)
0.24418294143999997%0.24418294143999997%(41.798888888865264, -71.35833333324781)
0.3523637943409038%0.349629581733061%(41.865833333309766, -71.39833333324785)
0.344931552162421%0.3412250081252205%(41.79777777775416, -71.42583333324787)
0.24418294143999997%0.24418294143999997%(41.86638888886532, -71.46527777769235)
